source_id,name,nutrient_id,pct,density_kg_l,restrictions
npk_15_15_20_granulado,NPK 15-15-20 granulado,P,6.5464,,Comercialización común en Colombia; fuente: Formulación estándar de la industria; no verificada en el registro ICA
npk_15_15_20_granulado,NPK 15-15-20 granulado,K,16.603,,Comercialización común en Colombia; fuente: Formulación estándar de la industria; no verificada en el registro ICA
npk_16_20_0_granulado,NPK 16-20-0 granulado,N,16,,Comercialización común en Colombia; fuente: Formulación estándar de la industria; no verificada en el registro ICA
npk_16_20_0_granulado,NPK 16-20-0 granulado,P,8.7285,,Comercialización común en Colombia; fuente: Formulación estándar de la industria; no verificada en el registro ICA
npk_18_46_0_granulado,NPK 18-46-0 granulado,N,18,,Comercialización común en Colombia; fuente: Formulación estándar de la industria; no verificada en el registro ICA
npk_18_46_0_granulado,NPK 18-46-0 granulado,P,20.0756,,Comercialización común en Colombia; fuente: Formulación estándar de la industria; no verificada en el registro ICA
npk_10_15_15_granulado,NPK 10-15-15 granulado,N,10,,Comercialización común en Colombia; fuente: Formulación estándar de la industria; no verificada en el registro ICA
npk_10_15_15_granulado,NPK 10-15-15 granulado,P,6.5464,,Comercialización común en Colombia; fuente: Formulación estándar de la industria; no verificada en el registro ICA
npk_10_15_15_granulado,NPK 10-15-15 granulado,K,12.4523,,Comercialización común en Colombia; fuente: Formulación estándar de la industria; no verificada en el registro ICA
npk_10_25_25_granulado,NPK 10-25-25 granulado,N,10,,Comercialización común en Colombia; fuente: Formulación estándar de la industria; no verificada en el registro ICA
npk_10_25_25_granulado,NPK 10-25-25 granulado,P,10.9107,,Comercialización común en Colombia; fuente: Formulación estándar de la industria; no verificada en el registro ICA
npk_10_25_25_granulado,NPK 10-25-25 granulado,K,20.7538,,Comercialización común en Colombia; fuente: Formulación estándar de la industria; no verificada en el registro ICA
npk_12_20_20_granulado,NPK 12-20-20 granulado,N,12,,Comercialización común en Colombia; fuente: Formulación estándar de la industria; no verificada en el registro ICA
npk_12_20_20_granulado,NPK 12-20-20 granulado,P,8.7285,,Comercialización común en Colombia; fuente: Formulación estándar de la industria; no verificada en el registro ICA
npk_12_20_20_granulado,NPK 12-20-20 granulado,K,16.603,,Comercialización común en Colombia; fuente: Formulación estándar de la industria; no verificada en el registro ICA
npk_14_20_14_granulado,NPK 14-20-14 granulado,N,14,,Comercialización común en Colombia; fuente: Formulación estándar de la industria; no verificada en el registro ICA
npk_14_20_14_granulado,NPK 14-20-14 granulado,P,8.7285,,Comercialización común en Colombia; fuente: Formulación estándar de la industria; no verificada en el registro ICA
npk_14_20_14_granulado,NPK 14-20-14 granulado,K,11.6221,,Comercialización común en Colombia; fuente: Formulación estándar de la industria; no verificada en el registro ICA
npk_16_8_24_granulado,NPK 16-8-24 granulado,N,16,,Comercialización común en Colombia; fuente: Formulación estándar de la industria; no verificada en el registro ICA
npk_16_8_24_granulado,NPK 16-8-24 granulado,P,3.4914,,Comercialización común en Colombia; fuente: Formulación estándar de la industria; no verificada en el registro ICA
npk_16_8_24_granulado,NPK 16-8-24 granulado,K,19.9236,,Comercialización común en Colombia; fuente: Formulación estándar de la industria; no verificada en el registro ICA
npk_18_12_12_granulado,NPK 18-12-12 granulado,N,18,,Comercialización común en Colombia; fuente: Formulación estándar de la industria; no verificada en el registro ICA
npk_18_12_12_granulado,NPK 18-12-12 granulado,P,5.2371,,Comercialización común en Colombia; fuente: Formulación estándar de la industria; no verificada en el registro ICA
npk_18_12_12_granulado,NPK 18-12-12 granulado,K,9.9618,,Comercialización común en Colombia; fuente: Formulación estándar de la industria; no verificada en el registro ICA
npk_20_5_20_granulado,NPK 20-5-20 granulado,N,20,,Comercialización común en Colombia; fuente: Formulación estándar de la industria; no verificada en el registro ICA
npk_20_5_20_granulado,NPK 20-5-20 granulado,P,2.1821,,Comercialización común en Colombia; fuente: Formulación estándar de la industria; no verificada en el registro ICA
npk_20_5_20_granulado,NPK 20-5-20 granulado,K,16.603,,Comercialización común en Colombia; fuente: Formulación estándar de la industria; no verificada en el registro ICA
npk_23_23_0_granulado,NPK 23-23-0 granulado,N,23,,Comercialización común en Colombia; fuente: Formulación estándar de la industria; no verificada en el registro ICA
npk_23_23_0_granulado,NPK 23-23-0 granulado,P,10.0378,,Comercialización común en Colombia; fuente: Formulación estándar de la industria; no verificada en el registro ICA
npk_24_0_24_granulado,NPK 24-0-24 granulado,N,24,,Comercialización común en Colombia; fuente: Formulación estándar de la industria; no verificada en el registro ICA
npk_24_0_24_granulado,NPK 24-0-24 granulado,K,19.9236,,Comercialización común en Colombia; fuente: Formulación estándar de la industria; no verificada en el registro ICA
npk_8_24_24_granulado,NPK 8-24-24 granulado,N,8,,Comercialización común en Colombia; fuente: Formulación estándar de la industria; no verificada en el registro ICA
npk_8_24_24_granulado,NPK 8-24-24 granulado,P,10.4742,,Comercialización común en Colombia; fuente: Formulación estándar de la industria; no verificada en el registro ICA
npk_8_24_24_granulado,NPK 8-24-24 granulado,K,19.9236,,Comercialización común en Colombia; fuente: Formulación estándar de la industria; no verificada en el registro ICA
npk_6_12_24_granulado,NPK 6-12-24 granulado,N,6,,Comercialización común en Colombia; fuente: Formulación estándar de la industria; no verificada en el registro ICA
npk_6_12_24_granulado,NPK 6-12-24 granulado,P,5.2371,,Comercialización común en Colombia; fuente: Formulación estándar de la industria; no verificada en el registro ICA
npk_6_12_24_granulado,NPK 6-12-24 granulado,K,19.9236,,Comercialización común en Colombia; fuente: Formulación estándar de la industria; no verificada en el registro ICA
npk_6_18_24_granulado,NPK 6-18-24 granulado,N,6,,Comercialización común en Colombia; fuente: Formulación estándar de la industria; no verificada en el registro ICA
npk_6_18_24_granulado,NPK 6-18-24 granulado,P,7.8557,,Comercialización común en Colombia; fuente: Formulación estándar de la industria; no verificada en el registro ICA
npk_6_18_24_granulado,NPK 6-18-24 granulado,K,19.9236,,Comercialización común en Colombia; fuente: Formulación estándar de la industria; no verificada en el registro ICA
npk_7_14_21_granulado,NPK 7-14-21 granulado,N,7,,Comercialización común en Colombia; fuente: Formulación estándar de la industria; no verificada en el registro ICA
npk_7_14_21_granulado,NPK 7-14-21 granulado,P,6.11,,Comercialización común en Colombia; fuente: Formulación estándar de la industria; no verificada en el registro ICA
npk_7_14_21_granulado,NPK 7-14-21 granulado,K,17.4332,,Comercialización común en Colombia; fuente: Formulación estándar de la industria; no verificada en el registro ICA
npk_8_16_24_granulado,NPK 8-16-24 granulado,N,8,,Comercialización común en Colombia; fuente: Formulación estándar de la industria; no verificada en el registro ICA
npk_8_16_24_granulado,NPK 8-16-24 granulado,P,6.9828,,Comercialización común en Colombia; fuente: Formulación estándar de la industria; no verificada en el registro ICA
npk_8_16_24_granulado,NPK 8-16-24 granulado,K,19.9236,,Comercialización común en Colombia; fuente: Formulación estándar de la industria; no verificada en el registro ICA
npk_9_18_27_granulado,NPK 9-18-27 granulado,N,9,,Comercialización común en Colombia; fuente: Formulación estándar de la industria; no verificada en el registro ICA
npk_9_18_27_granulado,NPK 9-18-27 granulado,P,7.8557,,Comercialización común en Colombia; fuente: Formulación estándar de la industria; no verificada en el registro ICA
npk_9_18_27_granulado,NPK 9-18-27 granulado,K,22.4141,,Comercialización común en Colombia; fuente: Formulación estándar de la industria; no verificada en el registro ICA
npk_10_12_24_granulado,NPK 10-12-24 granulado,N,10,,Comercialización común en Colombia; fuente: Formulación estándar de la industria; no verificada en el registro ICA
npk_10_12_24_granulado,NPK 10-12-24 granulado,P,5.2371,,Comercialización común en Colombia; fuente: Formulación estándar de la industria; no verificada en el registro ICA
npk_10_12_24_granulado,NPK 10-12-24 granulado,K,19.9236,,Comercialización común en Colombia; fuente: Formulación estándar de la industria; no verificada en el registro ICA
npk_11_15_25_granulado,NPK 11-15-25 granulado,N,11,,Comercialización común en Colombia; fuente: Formulación estándar de la industria; no verificada en el registro ICA
npk_11_15_25_granulado,NPK 11-15-25 granulado,P,6.5464,,Comercialización común en Colombia; fuente: Formulación estándar de la industria; no verificada en el registro ICA
npk_11_15_25_granulado,NPK 11-15-25 granulado,K,20.7538,,Comercialización común en Colombia; fuente: Formulación estándar de la industria; no verificada en el registro ICA
npk_12_8_16_granulado,NPK 12-8-16 granulado,N,12,,Comercialización común en Colombia; fuente: Formulación estándar de la industria; no verificada en el registro ICA
npk_12_8_16_granulado,NPK 12-8-16 granulado,P,3.4914,,Comercialización común en Colombia; fuente: Formulación estándar de la industria; no verificada en el registro ICA
npk_12_8_16_granulado,NPK 12-8-16 granulado,K,13.2824,,Comercialización común en Colombia; fuente: Formulación estándar de la industria; no verificada en el registro ICA
npk_12_14_20_granulado,NPK 12-14-20 granulado,N,12,,Comercialización común en Colombia; fuente: Formulación estándar de la industria; no verificada en el registro ICA
npk_12_14_20_granulado,NPK 12-14-20 granulado,P,6.11,,Comercialización común en Colombia; fuente: Formulación estándar de la industria; no verificada en el registro ICA
npk_12_14_20_granulado,NPK 12-14-20 granulado,K,16.603,,Comercialización común en Colombia; fuente: Formulación estándar de la industria; no verificada en el registro ICA
npk_13_10_20_granulado,NPK 13-10-20 granulado,N,13,,Comercialización común en Colombia; fuente: Formulación estándar de la industria; no verificada en el registro ICA
npk_13_10_20_granulado,NPK 13-10-20 granulado,P,4.3643,,Comercialización común en Colombia; fuente: Formulación estándar de la industria; no verificada en el registro ICA
npk_13_10_20_granulado,NPK 13-10-20 granulado,K,16.603,,Comercialización común en Colombia; fuente: Formulación estándar de la industria; no verificada en el registro ICA
npk_14_10_20_granulado,NPK 14-10-20 granulado,N,14,,Comercialización común en Colombia; fuente: Formulación estándar de la industria; no verificada en el registro ICA
npk_14_10_20_granulado,NPK 14-10-20 granulado,P,4.3643,,Comercialización común en Colombia; fuente: Formulación estándar de la industria; no verificada en el registro ICA
npk_14_10_20_granulado,NPK 14-10-20 granulado,K,16.603,,Comercialización común en Colombia; fuente: Formulación estándar de la industria; no verificada en el registro ICA
npk_15_5_25_granulado,NPK 15-5-25 granulado,N,15,,Comercialización común en Colombia; fuente: Formulación estándar de la industria; no verificada en el registro ICA
npk_15_5_25_granulado,NPK 15-5-25 granulado,P,2.1821,,Comercialización común en Colombia; fuente: Formulación estándar de la industria; no verificada en el registro ICA
npk_15_5_25_granulado,NPK 15-5-25 granulado,K,20.7538,,Comercialización común en Colombia; fuente: Formulación estándar de la industria; no verificada en el registro ICA
npk_15_8_15_granulado,NPK 15-8-15 granulado,N,15,,Comercialización común en Colombia; fuente: Formulación estándar de la industria; no verificada en el registro ICA
npk_15_8_15_granulado,NPK 15-8-15 granulado,P,3.4914,,Comercialización común en Colombia; fuente: Formulación estándar de la industria; no verificada en el registro ICA
npk_15_8_15_granulado,NPK 15-8-15 granulado,K,12.4523,,Comercialización común en Colombia; fuente: Formulación estándar de la industria; no verificada en el registro ICA
npk_16_4_32_granulado,NPK 16-4-32 granulado,N,16,,Comercialización común en Colombia; fuente: Formulación estándar de la industria; no verificada en el registro ICA
npk_16_4_32_granulado,NPK 16-4-32 granulado,P,1.7457,,Comercialización común en Colombia; fuente: Formulación estándar de la industria; no verificada en el registro ICA
npk_16_4_32_granulado,NPK 16-4-32 granulado,K,26.5648,,Comercialización común en Colombia; fuente: Formulación estándar de la industria; no verificada en el registro ICA
npk_17_17_17_granulado,NPK 17-17-17 granulado,N,17,,Comercialización común en Colombia; fuente: Formulación estándar de la industria; no verificada en el registro ICA
npk_17_17_17_granulado,NPK 17-17-17 granulado,P,7.4193,,Comercialización común en Colombia; fuente: Formulación estándar de la industria; no verificada en el registro ICA
npk_17_17_17_granulado,NPK 17-17-17 granulado,K,14.1126,,Comercialización común en Colombia; fuente: Formulación estándar de la industria; no verificada en el registro ICA
npk_19_4_19_granulado,NPK 19-4-19 granulado,N,19,,Comercialización común en Colombia; fuente: Formulación estándar de la industria; no verificada en el registro ICA
npk_19_4_19_granulado,NPK 19-4-19 granulado,P,1.7457,,Comercialización común en Colombia; fuente: Formulación estándar de la industria; no verificada en el registro ICA
